id,repo_name,commit_code,file_name,type,legacy_lib,target_lib,code_before,code_after
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/actions/base.py,complex,boto,boto3,"@property
    def cfn_bucket(self):
        """"""The cloudformation bucket where templates will be stored.""""""
        if not getattr(self, ""_cfn_bucket"", None):
            try:
                self._cfn_bucket = self.s3_conn.get_bucket(self.bucket_name)
            except boto.exception.S3ResponseError, e:
                if e.error_code == ""NoSuchBucket"":
                    logger.debug(""Creating bucket %s."", self.bucket_name)
                    self._cfn_bucket = self.s3_conn.create_bucket(
                        self.bucket_name)
                elif e.error_code == ""AccessDenied"":
                    logger.exception(""Access denied for bucket %s."",
                                     self.bucket_name)
                    raise
                else:
                    logger.exception(""Error creating bucket %s."",
                                     self.bucket_name)
                    raise
        return self._cfn_bucket","def ensure_cfn_bucket(self):

        """"""The cloudformation bucket where templates will be stored.""""""
        try:
            self.s3_conn.head_bucket(Bucket=self.bucket_name)
        except botocore.exceptions.ClientError as e:
            if e.response['Error']['Message'] == ""Not Found"":
                logger.debug(""Creating bucket %s."", self.bucket_name)
                self.s3_conn.create_bucket(Bucket=self.bucket_name)
            elif e.response['Error']['Message'] == ""Forbidden"":
                logger.exception(""Access denied for bucket %s."",
                                 self.bucket_name)
                raise
            else:
                logger.exception(""Error creating bucket %s. Error %s"",
                                 self.bucket_name, e.response)
                raise"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/actions/base.py,simple,boto,boto3," key = self.cfn_bucket.new_key(key_name)
        key.set_contents_from_string(blueprint.rendered, encrypt_key=True)","        self.s3_conn.put_object(Bucket=self.bucket_name, Key=key_name,
                                      Body=blueprint.rendered, ServerSideEncryption='AES256')"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/commands/stacker/base.py,simple,boto,boto3,"import boto
from boto import cloudformation","import boto3
import botocore.exceptions"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/providers/aws.py,simple,boto,boto3,"exc_list=(boto.exception.BotoServerError, ),","exc_list=(botocore.exceptions.ClientError, ),"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/providers/aws.py,simple,boto,boto3,"def cloudformation(self):
        if not hasattr(self, ""_cloudformation""):
            self._cloudformation = cloudformation.connect_to_region(
                self.region)
        return self._cloudformation","def cloudformation(self):
        if not hasattr(self, ""_cloudformation""):
            session = boto3.Session(profile_name=self.profile, region_name=self.region)
            self._cloudformation = session.client('cloudformation')
        return self._cloudformation"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/providers/aws.py,simple,boto,boto3,"args=[stack_name])[0]
        except boto.exception.BotoServerError as e:","kwargs=dict(StackName=stack_name))['Stacks'][0]
        except botocore.exceptions.ClientError as e:"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/providers/aws.py,simple,boto,boto3,"except boto.exception.BotoServerError as e:

",except botocore.exceptions.ClientError as e:
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/providers/aws.py,complex,boto,boto3,"def get_stack_info(self, stack_name):
        """""" Get the template and parameters of the stack currently in AWS

        Returns [ template, parameters ]
        """"""
        try:
            stacks = retry_on_throttling(
                self.cloudformation.describe_stacks,
                kwargs=dict(stack_name_or_id=stack_name))
        except boto.exception.BotoServerError as e:

            if ""does not exist"" not in e.message:
                raise
            raise exceptions.StackDoesNotExist(stack_name)","def get_stack_info(self, stack_name):
        """""" Get the template and parameters of the stack currently in AWS

        Returns [ template, parameters ]
        """"""
        try:
            stacks = retry_on_throttling(
                self.cloudformation.describe_stacks,
                kwargs=dict(StackName=stack_name))
        except botocore.exceptions.ClientError as e:
            if ""does not exist"" not in e.message:
                raise
            raise exceptions.StackDoesNotExist(stack_name)

        try:
            template = retry_on_throttling(
                self.cloudformation.get_template,
                kwargs=dict(StackName=stack_name))['TemplateBody']
        except botocore.exceptions.ClientError as e:
            if ""does not exist"" not in e.message:
                raise
            raise exceptions.StackDoesNotExist(stack_name)"
,commoncrawl/cc-pyspark,6f7e2fc74fd2626ff5dc1df263e650e81d0fc7ce,sparkcc.py,complex,boto,boto3,"def process_warcs(self, id_, iterator):
        s3conn = None
        ccbucket = None
        s3pattern = re.compile('^s3://([^/]+)/(.+)')
        base_dir = os.path.abspath(os.path.dirname(__file__))

        for uri in iterator:
            if uri.startswith('s3://'):
                self.get_logger().info('Reading from S3 {}'.format(uri))
                if s3conn is None:
                    s3conn = boto.connect_s3(anon=True,
                                             host='s3.amazonaws.com')
                    ccbucket = s3conn.get_bucket('commoncrawl')
                s3match = s3pattern.match(uri)
                if s3match is None:
                    self.get_logger().error(""Invalid S3 URI: "" + uri)

                bucketname = s3match.group(1)
                path = s3match.group(2)
                if bucketname == 'commoncrawl':
                    bucket = ccbucket
                else:
                    bucket = s3conn.get_bucket(bucketname)
                s3key = boto.s3.key.Key(bucket, path)
                stream = s3key
            elif uri.startswith('hdfs://'):
                self.get_logger().error(""HDFS input not implemented: "" + uri)
                continue","def process_warcs(self, id_, iterator):
        s3pattern = re.compile('^s3://([^/]+)/(.+)')
        base_dir = os.path.abspath(os.path.dirname(__file__))

        # S3 client (not thread-safe, initialize outside parallelized loop)
        no_sign_request = botocore.client.Config(
            signature_version=botocore.UNSIGNED)
        s3client = boto3.client('s3', config=no_sign_request)

        for uri in iterator:
            if uri.startswith('s3://'):
                self.get_logger().info('Reading from S3 {}'.format(uri))

                s3match = s3pattern.match(uri)
                if s3match is None:
                    self.get_logger().error(""Invalid S3 URI: "" + uri)
                    continue
                bucketname = s3match.group(1)
                path = s3match.group(2)
                warctemp = TemporaryFile(mode='w+b')
                s3client.download_fileobj(bucketname, path, warctemp)
                warctemp.seek(0)
                stream = warctemp

            elif uri.startswith('hdfs://'):
                self.get_logger().error(""HDFS input not implemented: "" + uri)
                continue"
,conda/conda,cab16216b49e7778548f4aaa4aebb35c9caccb1c,conda/gateways/adapters/s3.py,complex,boto,boto3,"try:
            import boto
        except ImportError:
            stderrlog.info('\nError: boto is required for S3 channels. '
                           'Please install it with `conda install boto`\n'
                           'Make sure to run `source deactivate` if you '
                           'are in a conda environment.\n')
            resp.status_code = 404
            return resp

        conn = boto.connect_s3()

        bucket_name, key_string = url_to_s3_info(request.url)

        # Get the bucket without validation that it exists and that we have
        # permissions to list its contents.
        bucket = conn.get_bucket(bucket_name, validate=False)

        try:
            key = bucket.get_key(key_string)
        except boto.exception.S3ResponseError as exc:
            # This exception will occur if the bucket does not exist or if the
            # user does not have permission to list its contents.
            resp.status_code = 404
            resp.raw = exc
            return resp

        if key and key.exists:
            modified = key.last_modified
            content_type = key.content_type or ""text/plain""
            resp.headers = CaseInsensitiveDict({
                ""Content-Type"": content_type,
                ""Content-Length"": key.size,
                ""Last-Modified"": modified,
            })

            _, self._temp_file = mkstemp()
            key.get_contents_to_filename(self._temp_file)
            f = open(self._temp_file, 'rb')
            resp.raw = f
            resp.close = resp.raw.close
        else:
            resp.status_code = 404

        return resp","try:
            import boto3
            from botocore.exceptions import BotoCoreError, ClientError
            bucket_name, key_string = url_to_s3_info(request.url)

            # Get the key without validation that it exists and that we have
            # permissions to list its contents.
            key = boto3.resource('s3').Object(bucket_name, key_string[1:])

            try:
                response = key.get()
            except (BotoCoreError, ClientError) as exc:
                # This exception will occur if the bucket does not exist or if the
                # user does not have permission to list its contents.
                resp.status_code = 404
                message = {
                    ""error"": ""error downloading file from s3"",
                    ""path"": request.url,
                    ""exception"": repr(exc),
                }
                fh = SpooledTemporaryFile()
                fh.write(ensure_binary(json.dumps(message)))
                fh.seek(0)
                resp.raw = fh
                resp.close = resp.raw.close
                return resp

            key_headers = response['ResponseMetadata']['HTTPHeaders']


            resp.headers = CaseInsensitiveDict({
                ""Content-Type"": key_headers.get('content-type', ""text/plain""),
                ""Content-Length"": key_headers['content-length'],
                ""Last-Modified"": key_headers['last-modified'],
            })

            f = SpooledTemporaryFile()
            key.download_fileobj(f)
            f.seek(0)
            resp.raw = f
            resp.close = resp.raw.close



            return resp"
,demozoo/demozoo,092455474698e2087e03f447650efa4ca0fd8c0c,mirror/actions.py,simple,boto,boto3,"from boto.s3.connection import S3Connection
from boto.s3.key import Key",import boto3
,demozoo/demozoo,092455474698e2087e03f447650efa4ca0fd8c0c,mirror/actions.py,simple,boto,boto3,"def open_bucket():
    conn = S3Connection(settings.AWS_ACCESS_KEY_ID, settings.AWS_SECRET_ACCESS_KEY)
    return conn.get_bucket(mirror_bucket_name)","def open_bucket():
    session = boto3.Session(
        aws_access_key_id=settings.AWS_ACCESS_KEY_ID,
        aws_secret_access_key=settings.AWS_SECRET_ACCESS_KEY,
    )
    s3 = session.resource('s3')
    return s3.Bucket(mirror_bucket_name)"
,demozoo/demozoo,092455474698e2087e03f447650efa4ca0fd8c0c,mirror/tests.py,complex,boto,boto3,"@patch('mirror.actions.Key')
    @patch('mirror.actions.S3Connection')
    def test_upload_zipfile(self, S3Connection, Key):
        link = self.pondlife.links.create(
            link_class='BaseUrl', parameter='http://example.com/rubber.zip',
            is_download_link=True
        )
        mock_key_instance = Key.return_value

        download_blob = fetch_link(link)
        mock_key_instance.set_contents_from_string.assert_called_once()
        S3Connection.assert_called_once()","@patch('boto3.Session')
    def test_upload_zipfile(self, Session):

        link = self.pondlife.links.create(
            link_class='BaseUrl', parameter='http://example.com/rubber.zip',
            is_download_link=True
        )
        session = Session.return_value
        s3 = session.resource.return_value
        bucket = s3.Bucket.return_value

        download_blob = fetch_link(link)
        bucket.put_object.assert_called_once()
        Session.assert_called_once()"
,django-ses/django-ses,09b2065ea36ce77a9fc3661bf276b2b78317dd00,django_ses/__init__.py,simple,boto,boto3,"from boto.regioninfo import RegionInfo
from boto.ses import SESConnection","import boto3
from botocore.vendored.requests.packages.urllib3.exceptions import ResponseError"
,django-ses/django-ses,09b2065ea36ce77a9fc3661bf276b2b78317dd00,django_ses/management/commands/get_ses_statistics.py,complex,boto,boto3,"def handle(self, *args, **options):

        connection = SESConnection(

            aws_access_key_id=settings.ACCESS_KEY,
            aws_secret_access_key=settings.SECRET_KEY,
            proxy=settings.AWS_SES_PROXY,
            proxy_port=settings.AWS_SES_PROXY_PORT,
            proxy_user=settings.AWS_SES_PROXY_USER,
            proxy_pass=settings.AWS_SES_PROXY_PASS,
        )
        stats = connection.get_send_statistics()
        data_points = stats_to_list(stats, localize=False)","def handle(self, *args, **options):

        connection = boto3.client(
            'ses',
            aws_access_key_id=settings.ACCESS_KEY,
            aws_secret_access_key=settings.SECRET_KEY,
            region_name=settings.AWS_SES_REGION_NAME,
            endpoint_url=settings.AWS_SES_REGION_ENDPOINT_URL,


        )
        stats = connection.get_send_statistics()
        data_points = stats_to_list(stats, localize=False)"
,django-ses/django-ses,09b2065ea36ce77a9fc3661bf276b2b78317dd00,django_ses/management/commands/ses_email_address.py,complex,boto,boto3," def handle(self, *args, **options):

        verbosity = options.get('verbosity', 0)
        add_email = options.get('add', False)
        delete_email = options.get('delete', False)
        list_emails = options.get('list', False)

        access_key_id = settings.ACCESS_KEY
        access_key = settings.SECRET_KEY
        region = RegionInfo(
            name=settings.AWS_SES_REGION_NAME,
            endpoint=settings.AWS_SES_REGION_ENDPOINT)
        proxy = settings.AWS_SES_PROXY
        proxy_port = settings.AWS_SES_PROXY_PORT
        proxy_user = settings.AWS_SES_PROXY_USER
        proxy_pass = settings.AWS_SES_PROXY_PASS


        connection = SESConnection(
                aws_access_key_id=access_key_id,
                aws_secret_access_key=access_key,
                region=region,
                proxy=proxy,
                proxy_port=proxy_port,
                proxy_user=proxy_user,
                proxy_pass=proxy_pass,
        )","def handle(self, *args, **options):

        verbosity = options.get('verbosity', 0)
        email_to_add = options.get('add', '')
        email_to_delete = options.get('delete', '')
        list_emails = options.get('list', False)

        access_key_id = settings.ACCESS_KEY
        access_key = settings.SECRET_KEY

        connection = boto3.client(
            'ses',
            aws_access_key_id=access_key_id,
            aws_secret_access_key=access_key,
            region_name=settings.AWS_SES_REGION_NAME,
            endpoint_url=settings.AWS_SES_REGION_ENDPOINT_URL,


        )"
,django-ses/django-ses,09b2065ea36ce77a9fc3661bf276b2b78317dd00,django_ses/views.py,simple,boto,boto3," region = RegionInfo(
        name=settings.AWS_SES_REGION_NAME,
        endpoint=settings.AWS_SES_REGION_ENDPOINT)

    ses_conn = SESConnection(
        aws_access_key_id=settings.ACCESS_KEY,
        aws_secret_access_key=settings.SECRET_KEY,
        region=region,
        proxy=settings.AWS_SES_PROXY,
        proxy_port=settings.AWS_SES_PROXY_PORT,
    )","ses_conn = boto3.client(
        'ses',
        aws_access_key_id=settings.ACCESS_KEY,
        aws_secret_access_key=settings.SECRET_KEY,
        region_name=settings.AWS_SES_REGION_NAME,
        endpoint_url=settings.AWS_SES_REGION_ENDPOINT_URL,

    )"
,e-dard/flask-s3,34cc79dcaee001a8232126067d474a240c997e36,flask_s3.py,simple,boto,boto3,"from boto.s3.connection import S3Connection
from boto.s3 import connect_to_region
from boto.exception import S3CreateError, S3ResponseError
from boto.s3.key import Key","import boto3
import boto3.exceptions
from botocore.exceptions import ClientError"
,e-dard/flask-s3,34cc79dcaee001a8232126067d474a240c997e36,flask_s3.py,complex,boto,boto3,"k = Key(bucket=bucket, name=key_name)
            # Set custom headers
            for header, value in app.config['S3_HEADERS'].iteritems():
                k.set_metadata(header, value)
            k.set_contents_from_filename(file_path)
            k.make_public()","with open(file_path) as fp:
                s3.put_object(Bucket=bucket,
                              Key=key_name,
                              Body=fp.read(),
                              ACL=""public-read"",
                              Metadata=app.config['S3_HEADERS'])"
,e-dard/flask-s3,34cc79dcaee001a8232126067d474a240c997e36,flask_s3.py,simple,boto,boto3,"if not location:
        conn = S3Connection(user, password)  # (default region)
    else:
        conn = connect_to_region(location,
                                 aws_access_key_id=user,
                                 aws_secret_access_key=password)","s3 = boto3.client(""s3"",
                      region_name=location or None,
                      aws_access_key_id=user,
                      aws_secret_access_key=password)"
,e-dard/flask-s3,34cc79dcaee001a8232126067d474a240c997e36,flask_s3.py,simple,boto,boto3,"try:
            bucket = conn.create_bucket(bucket_name)
        except S3CreateError as e:
            if e.error_code == u'BucketAlreadyOwnedByYou':
                bucket = conn.get_bucket(bucket_name)
            else:
                raise e"," s3.head_bucket(Bucket=bucket_name)
    except ClientError as e:
        if int(e.response['Error']['Code']) == 404:
            # Create the bucket
            bucket = s3.create_bucket(Bucket=bucket_name)
        else:
            raise"
,e-dard/flask-s3,34cc79dcaee001a8232126067d474a240c997e36,flask_s3.py,complex,boto,boto3,"try:
            k = Key(bucket=bucket, name="".file-hashes"")
            k.set_contents_from_string(json.dumps(dict(new_hashes)))
        except S3ResponseError as e:


            logger.warn(""Unable to upload file hashes: %s"" % e)
    else:
        _upload_files(app, all_files, bucket)","try:
            s3.put_object(Bucket=bucket_name,
                          Key='.file-hashes',
                          Body=json.dumps(dict(new_hashes)),
                          ACL='private')
        except boto3.exceptions.S3UploadFailedError as e:
            logger.warn(""Unable to upload file hashes: %s"" % e)
    else:
        _upload_files(s3, app, all_files, bucket_name)"
,edx/configuration,e7f51684cc5ad1b67ff39ddd8541accba2bad6a8,playbooks/edx-east/lifecycle_inventory.py,simple,boto,boto3,"def get_instance_dict(self):
        ec2 = boto.ec2.connect_to_region(region,profile_name=self.profile)
        reservations = ec2.get_all_instances()

        dict = {}

        for instance in [i for r in reservations for i in r.instances]:
            dict[instance.id] = instance

        return dict","    def get_instance_dict(self):
        ec2 = boto3.client('ec2', region_name=self.region)
        reservations = ec2.describe_instances()['Reservations']

        dict = {}

        for instance in [i for r in reservations for i in r['Instances']]:
            dict[instance['InstanceId']] = instance

        return dict"
,edx/configuration,e7f51684cc5ad1b67ff39ddd8541accba2bad6a8,playbooks/edx-east/lifecycle_inventory.py,simple,boto,boto3,"def run(self):
        asg = boto.ec2.autoscale.connect_to_region(region,profile_name=self.profile)
        groups = asg.get_all_groups()","def run(self):
        asg = boto3.client('autoscaling', region_name=self.region)
    
        groups = asg.describe_auto_scaling_groups()['AutoScalingGroups']"
,edx/configuration,e7f51684cc5ad1b67ff39ddd8541accba2bad6a8,util/vpc-tools/asg_lifcycle_watcher.py,simple,boto,boto3,"import boto
import boto.ec2
import boto.sqs","import boto3
"
,edx/configuration,e7f51684cc5ad1b67ff39ddd8541accba2bad6a8,util/vpc-tools/asg_lifcycle_watcher.py,simple,boto,boto3,"self.dry_run = dry_run
        self.ec2_con = boto.ec2.connect_to_region(self.region)
        self.sqs_con = boto.sqs.connect_to_region(self.region)","        self.dry_run = args.dry_run
        self.ec2_con = boto3.client('ec2',region_name=self.region)
        self.sqs_con = boto3.client('sqs',region_name=self.region)"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/fileupload/backends/s3.py,simple,boto,boto3," return boto.connect_s3(

        aws_access_key_id=aws_access_key_id,
        aws_secret_access_key=aws_secret_access_key

    )","return boto3.client(
        ""s3"",
        aws_access_key_id=aws_access_key_id,
        aws_secret_access_key=aws_secret_access_key,
        endpoint_url=endpoint_url,
    )"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/management/tests/test_upload_oa_data.py,simple,boto,boto3,"def test_upload(self):
        # Create an S3 bucket using the fake S3 implementation
        conn = boto.connect_s3()
        conn.create_bucket(self.BUCKET_NAME)","def test_upload(self):
        # Create an S3 bucket using the fake S3 implementation
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket=self.BUCKET_NAME)"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,simple,boto,boto3,"import boto
from boto.s3.key import Key
from moto import mock_s3_deprecated","import boto3
from moto import mock_s3"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,simple,boto,boto3,"def test_non_text_submission(self, xblock):
        # Create a mock bucket
        conn = boto.connect_s3()
        conn.create_bucket('mybucket')
        # Create a non-text submission (the submission dict doesn't contain 'text')
        api.get_download_url('s3key')
        self._create_submissions_and_scores(xblock, [('s3key', 1)], submission_key='file_key')"," def test_non_text_submission(self, xblock):
        # Create a mock bucket
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket=""mybucket"")
        # Create a non-text submission (the submission dict doesn't contain 'text')
        api.get_download_url('s3key')
        self._create_submissions_and_scores(xblock, [('s3key', 1)], submission_key='file_key')"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,complex,boto,boto3,"def test_image_and_text_submission_multiple_files(self, xblock):
        """"""
        Tests that leaderboard works as expected when multiple files are uploaded
        """"""
        file_keys = ['foo', 'bar']
        file_descriptions = ['{}-description'.format(file_key) for file_key in file_keys]
        files_names = ['{}-file_name'.format(file_key) for file_key in file_keys]
        conn = boto.connect_s3()
        bucket = conn.create_bucket('mybucket')
        for file_key in file_keys:
            key = Key(bucket, 'submissions_attachments/{}'.format(file_key))
            key.set_contents_from_string(""How d'ya do?"")



            files_url_and_description = [
                {
                    'download_url': api.get_download_url(file_key),
                    'description': file_descriptions[idx],
                    'name': files_names[idx],
                    'show_delete_button': False
                }
                for idx, file_key in enumerate(file_keys)
            ]","def test_image_and_text_submission_multiple_files(self, xblock):
        """"""
        Tests that leaderboard works as expected when multiple files are uploaded
        """"""
        file_keys = ['foo', 'bar']
        file_descriptions = ['{}-description'.format(file_key) for file_key in file_keys]
        files_names = ['{}-file_name'.format(file_key) for file_key in file_keys]
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket=""mybucket"")
        for file_key in file_keys:
            conn.put_object(
                Bucket=""mybucket"",
                Key=""submissions_attachments/{}"".format(file_key),
                Body=b""How d'ya do?"",
            )
            files_url_and_description = [
                {
                    'download_url': api.get_download_url(file_key),
                    'description': file_descriptions[idx],
                    'name': files_names[idx],
                    'show_delete_button': False
                }
                for idx, file_key in enumerate(file_keys)
            ]"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,simple,boto,boto3,"ef test_image_and_text_submission(self, xblock):
        """"""
        Tests that text and image submission works as expected
        """"""
        # Create a file and get the download URL
        conn = boto.connect_s3()
        bucket = conn.create_bucket('mybucket')
        key = Key(bucket, 'submissions_attachments/foo')
        key.set_contents_from_string(""How d'ya do?"")","def test_image_and_text_submission(self, xblock):
        """"""
        Tests that text and image submission works as expected
        """"""
        # Create a file and get the download URL
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket='mybucket')
        conn.put_object(
            Bucket=""mybucket"",
            Key=""submissions_attachments/foo"",
            Body=b""How d'ya do?"",
        )"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,simple,boto,boto3,"def test_download_url(self, xblock):
        """""" Test generate correct download URL with existing file. should create a file and get the download URL """"""
        conn = boto.connect_s3()
        bucket = conn.create_bucket('mybucket')
        key = Key(bucket)
        key.key = ""submissions_attachments/test_student/test_course/"" + xblock.scope_ids.usage_id
        key.set_contents_from_string(""How d'ya do?"")","def test_download_url(self, xblock):
        """""" Test generate correct download URL with existing file. should create a file and get the download URL """"""
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket=""mybucket"")
        key = ""submissions_attachments/test_student/test_course/"" + xblock.scope_ids.usage_id
        conn.put_object(
            Bucket=""mybucket"",
            Key=key,
            Body=b""How d'ya do?""
        )"
,edx/edx-ora2,9726e2aaef7314f45a2fd3cc70b18208c1ae21e6,openassessment/xblock/test/test_leaderboard.py,complex,boto,boto3,"def _create_uploaded_files(self, num_files, usage_key):
        conn = boto.connect_s3()
        bucket = conn.create_bucket('mybucket')
        for i in range(num_files):
            self._create_uploaded_file(bucket, i, usage_key)","    def _create_uploaded_files(self, num_files, usage_key):
        conn = boto3.client(""s3"")
        conn.create_bucket(Bucket=""mybucket"")
        for file_num in range(num_files):
            key = self._get_student_item_key(file_num, usage_key)
            conn.put_object(
                Bucket=""mybucket"",
                Key=key,
                Body=b""How d'ya do?"",
            )"
,foxpass/foxpass-ipsec-vpn,78d3ff3647297623b0b149128c5535251c2bf7f0,scripts/config.py,complex,boto,boto3,"def gather_user_data_s3(s3_url):
    import boto
    from boto.s3.connection import S3Connection

    parts = urlparse(s3_url)

    if parts.scheme != 's3':
        raise Exception(""Must use s3 url scheme"")

    bucket_name = parts.netloc
    path = parts.path

    conn = boto.connect_s3()
    bucket = conn.get_bucket(bucket_name)
    if not bucket:
        raise Exception(""Can't find bucket '%s'"" % bucket_name)

    key = bucket.get_key(path)
    if not key:
        raise Exception(""Can't find file '%s'"" % path)

    data = key.get_contents_as_string()
    return json.loads(data)","def gather_user_data_s3(s3_url):
    import boto3


    parts = urlparse(s3_url)

    if parts.scheme != 's3':
        raise Exception(""Must use s3 url scheme"")

    bucket_name = parts.netloc
    path = parts.path.lstrip('/')

    s3 = boto3.resource('s3')
    obj = s3.Object(bucket_name, path)
    data = obj.get()['Body'].read().decode('utf-8')







    return json.loads(data)"
,girder/girder,c51a8404fdd281aa95917103d3f68ab72bbff1a6,girder/utility/s3_assetstore_adapter.py,simple,boto,boto3,return boto.connect_s3(**connectParams),"return boto3.client('s3', **connectParams)"
,girder/girder,c51a8404fdd281aa95917103d3f68ab72bbff1a6,girder/utility/s3_assetstore_adapter.py,simple,boto,boto3,"conn = botoConnectS3(info.get('botoConnect', {}))","conn = botoResource(info.get('botoConnect', {}))"
,gtaylor/django-dynamodb-sessions,503d1ca0d989233ffa27526301c004e97f6f40da,dynamodb_sessions/backends/dynamodb.py,simple,boto,boto3,"from boto.dynamodb import connect_to_region
from boto.dynamodb.exceptions import DynamoDBKeyNotFoundError","from botocore.exceptions import ClientError
from boto3.dynamodb.conditions import Attr as DynamoConditionAttr
from boto3.session import Session as Boto3Session"
,hsingh/ansible-elastic-beanstalk,0e8d3138fb238292cc0c2e6f7158a90ec105c2ec,library/elasticbeanstalk_env.py,simple,boto,boto3,"try:
    import boto.beanstalk
    HAS_BOTO = True
except ImportError:
    HAS_BOTO = False","try:
    import boto3
    HAS_BOTO3 = True
except ImportError:
    HAS_BOTO3 = False"
,hsingh/ansible-elastic-beanstalk,0e8d3138fb238292cc0c2e6f7158a90ec105c2ec,library/elasticbeanstalk_env.py,simple,boto,boto3,"if not HAS_BOTO:
        module.fail_json(msg='boto required for this module')"," if not HAS_BOTO3:
        module.fail_json(msg='boto3 required for this module')"
,hsingh/ansible-elastic-beanstalk,0e8d3138fb238292cc0c2e6f7158a90ec105c2ec,library/elasticbeanstalk_env.py,complex,boto,boto3,"region, ec2_url, aws_connect_kwargs = get_aws_connection_info(module)

    try:
        ebs = boto.beanstalk.connect_to_region(region)

    except boto.exception.NoAuthHandlerFound, e:
        module.fail_json(msg='No Authentication Handler found: %s ' % str(e))
    except Exception, e:
        module.fail_json(msg='Failed to connect to Beanstalk: %s' % str(e))","region, ec2_url, aws_connect_kwargs = get_aws_connection_info(module, boto3=True)

    try:
        ebs = boto3_conn(module, conn_type='client', resource='elasticbeanstalk', region=region, endpoint=ec2_url, **aws_connect_kwargs)



    except Exception, e:
        module.fail_json(msg='Failed to connect to Beanstalk: %s' % str(e))"
,humilis/humilis,157a015b0d55a8daa4c5d949072553f2cee6908e,humilis/cloudformation.py,simple,boto,boto3,"self.connection = boto.cloudformation.connect_to_region(
            self.region,
            aws_access_key_id=aws_access_key_id,
            aws_secret_access_key=aws_secret_access_key)","self.client = boto3.client('cloudformation')
        self.resource = boto3.resource('cloudformation')"
,ikreymer/pywb,54b265aaa811e008a62aae37be6ce36cec9b0a42,pywb/utils/loaders.py,complex,boto,boto3,"if parts.username and parts.password:
            aws_access_key_id = unquote_plus(parts.username)
            aws_secret_access_key = unquote_plus(parts.password)
            bucket_name = parts.netloc.split('@', 1)[-1]
        else:
            bucket_name = parts.netloc
        if not self.s3conn:
            try:
                self.s3conn = connect_s3(aws_access_key_id, aws_secret_access_key)
            except Exception:  #pragma: no cover
                self.s3conn = connect_s3(anon=True)

        bucket = self.s3conn.get_bucket(bucket_name)

        key = bucket.get_key(parts.path)

        if offset == 0 and length == -1:
            headers = {}
        else:
            headers = {'Range': BlockLoader._make_range_header(offset, length)}

        # Read range
        key.open_read(headers=headers)
        return key","if parts.username and parts.password:
            aws_access_key_id = unquote_plus(parts.username)
            aws_secret_access_key = unquote_plus(parts.password)
            bucket_name = parts.netloc.split('@', 1)[-1]
        else:
            bucket_name = parts.netloc

        key = parts.path[1:]

        if offset == 0 and length == -1:
            range_ = ''
        else:
            range_ = BlockLoader._make_range_header(offset, length)

        def s3_load(anon=False):
            if not self.client:
                if anon:
                    config = Config(signature_version=UNSIGNED)
                else:
                    config = None

                client = boto3.client('s3', aws_access_key_id=aws_access_key_id,
                                            aws_secret_access_key=aws_secret_access_key,
                                            config=config)
            else:
                client = self.client

            res = client.get_object(Bucket=bucket_name,
                                    Key=key,
                                    Range=range_)

            if not self.client:
                self.client = client

            return res

        try:
            obj = s3_load(anon=False)

        except Exception:
            if not self.client:
                obj = s3_load(anon=True)
            else:
                raise

        return obj['Body']"
,iwd32900/minus80,3fcfeb9ac052af03eb617cf71370c0d815b48f46,minus80.py,simple,boto,boto3," s3conn = boto.connect_s3(config['aws_access_key'], config['aws_secret_key'])
        s3bucket = s3conn.create_bucket(config['aws_s3_bucket']) # just returns Bucket if exists","session = boto3.Session(**config['credentials'])
        s3conn = session.resource('s3')
        s3bucket = s3conn.Bucket(config['aws_s3_bucket']) # Bucket must already exist"
